data,close,rsi_force,rsi_oversold,rsi_overbought,rsi_above50,rsi_cross50,macd_force,macd_signal_force,macd_hist,macd_hist_dir,macd_cross,price_sma50_force,price_sma200_force,sma_trend_force,ema_short_force,golden_death_cross,ema_cross,bb_position,bb_vol_force,bb_above_upper,bb_below_lower,obv_trend_force,obv_cross,vol_force,vol_high,label
2021-09-09,25.5,-0.241104,0.0,0.0,0.0,0.0,-0.008794,-0.00412,-0.002337,-1.0,0.0,-0.037205,-0.018188,0.019031,-0.010271,0.0,0.0,-0.793529,0.174336,0.0,0.0,-0.009266,0.0,0.342706,1.0,1
2021-09-10,25.34,-0.259094,0.0,0.0,0.0,0.0,-0.010074,-0.005311,-0.002382,-1.0,0.0,-0.038859,-0.021489,0.017384,-0.011422,0.0,0.0,-0.789633,0.163822,0.0,0.0,-0.009845,0.0,0.01659,0.0,1
2021-09-13,26.23,-0.102526,0.0,0.0,0.0,0.0,-0.009604,-0.00617,-0.001717,1.0,0.0,-0.020582,-0.004486,0.016097,-0.010235,0.0,0.0,-0.347577,0.099578,0.0,0.0,-0.009316,0.0,-0.082651,0.0,0
2021-09-14,25.88,-0.147425,0.0,0.0,0.0,0.0,-0.009667,-0.006869,-0.001399,1.0,0.0,-0.026086,-0.011397,0.014694,-0.009893,0.0,0.0,-0.49039,0.061158,0.0,0.0,-0.009694,0.0,-0.053757,0.0,1
2021-09-15,26.33,-0.073092,0.0,0.0,0.0,0.0,-0.008914,-0.007278,-0.000818,1.0,0.0,-0.016547,-0.002894,0.013653,-0.008543,0.0,0.0,-0.219671,0.056062,0.0,0.0,-0.008955,0.0,-0.031302,0.0,1
2021-09-16,26.1,-0.105006,0.0,0.0,0.0,0.0,-0.008576,-0.007538,-0.000519,1.0,0.0,-0.020355,-0.00727,0.013087,-0.00787,0.0,0.0,-0.324639,0.056131,0.0,0.0,-0.009179,0.0,-0.036922,0.0,1
2021-09-17,24.93,-0.24703,0.0,0.0,0.0,0.0,-0.010029,-0.008036,-0.000996,-1.0,0.0,-0.042115,-0.030068,0.012063,-0.009623,0.0,0.0,-0.84792,0.091883,0.0,0.0,-0.011054,0.0,0.285865,0.0,1
2021-09-20,24.65,-0.276615,0.0,0.0,0.0,0.0,-0.011512,-0.008731,-0.001391,-1.0,0.0,-0.046706,-0.035599,0.011125,-0.011317,0.0,0.0,-0.863357,0.129214,0.0,0.0,-0.013498,0.0,0.049222,0.0,1
2021-09-21,25.21,-0.177009,0.0,0.0,0.0,0.0,-0.011677,-0.00932,-0.001178,1.0,0.0,-0.034562,-0.02435,0.010221,-0.011181,0.0,0.0,-0.546433,0.137495,0.0,0.0,-0.014335,0.0,-0.057512,0.0,1
2021-09-22,25.85,-0.073885,0.0,0.0,0.0,0.0,-0.010665,-0.009589,-0.000538,1.0,0.0,-0.021278,-0.011909,0.009372,-0.009538,0.0,0.0,-0.223122,0.121201,0.0,0.0,-0.013829,0.0,-0.022538,0.0,1
2021-09-23,26.84,0.062892,0.0,0.0,1.0,1.0,-0.008199,-0.009311,0.000556,1.0,1.0,-0.002182,0.006765,0.008947,-0.006131,0.0,0.0,0.266927,0.097972,0.0,0.0,-0.012097,0.0,0.056842,0.0,1
2021-09-24,26.9,0.070617,0.0,0.0,1.0,0.0,-0.006092,-0.008668,0.001288,1.0,0.0,-0.000999,0.007788,0.008787,-0.00345,0.0,0.0,0.318257,0.081865,0.0,0.0,-0.010007,0.0,-0.255472,0.0,1
2021-09-27,27.14,0.102492,0.0,0.0,1.0,0.0,-0.004014,-0.007737,0.001861,1.0,0.0,0.003272,0.012181,0.00891,-0.000981,0.0,0.0,0.529497,0.022825,0.0,0.0,-0.007064,0.0,0.07837,0.0,1
2021-09-28,26.96,0.072775,0.0,0.0,1.0,0.0,-0.002624,-0.006714,0.002045,1.0,0.0,-0.000323,0.008908,0.009231,0.000451,0.0,1.0,0.537001,-0.044786,0.0,0.0,-0.006359,0.0,0.197107,0.0,1
2021-09-29,27.39,0.132903,0.0,0.0,1.0,0.0,-0.000862,-0.005544,0.002341,1.0,0.0,0.007293,0.016782,0.009491,0.002316,0.0,0.0,0.791316,-0.033656,0.0,0.0,-0.00494,0.0,-0.13117,0.0,1
2021-09-30,27.23,0.10421,0.0,0.0,1.0,0.0,0.000278,-0.004379,0.002329,-1.0,0.0,0.004263,0.0138,0.009537,0.003296,0.0,0.0,0.674601,-0.02439,0.0,0.0,-0.004696,0.0,-0.074193,0.0,1
2021-10-01,28.0,0.20815,0.0,0.0,1.0,0.0,0.002307,-0.003042,0.002675,1.0,0.0,0.017797,0.027636,0.009844,0.005423,0.0,0.0,0.994866,0.029426,0.0,0.0,-0.003622,0.0,-0.113043,0.0,1
2021-10-04,28.79,0.298131,0.0,0.0,1.0,0.0,0.005006,-0.001433,0.003219,1.0,0.0,0.030943,0.04144,0.010511,0.008331,0.0,0.0,1.0,0.108205,1.0,0.0,-0.00131,0.0,0.150463,0.0,0
2021-10-05,29.42,0.360537,0.0,0.0,1.0,0.0,0.00793,0.00044,0.003745,1.0,0.0,0.041033,0.052065,0.011056,0.011397,0.0,0.0,1.0,0.184669,1.0,0.0,0.001805,1.0,0.097306,0.0,0
2021-10-06,28.64,0.216338,0.0,0.0,1.0,0.0,0.00898,0.002148,0.003416,-1.0,0.0,0.027064,0.038562,0.011509,0.011913,0.0,0.0,0.765483,0.189782,0.0,0.0,0.003021,0.0,0.010378,0.0,-1
2021-10-07,28.6,0.20926,0.0,0.0,1.0,0.0,0.009631,0.003645,0.002993,-1.0,0.0,0.026038,0.037793,0.011766,0.011976,0.0,0.0,0.670961,0.195313,0.0,0.0,0.003109,0.0,-0.126305,0.0,-1
2021-10-08,29.12,0.268828,0.0,0.0,1.0,0.0,0.010751,0.005066,0.002843,-1.0,0.0,0.034557,0.046699,0.012161,0.012729,0.0,0.0,0.770236,0.201288,0.0,0.0,0.004252,0.0,0.035828,0.0,0
2021-10-11,29.32,0.290953,0.0,0.0,1.0,0.0,0.011767,0.006406,0.00268,-1.0,0.0,0.03709,0.050012,0.012945,0.013376,0.0,0.0,0.745755,0.216583,0.0,0.0,0.006072,0.0,-0.016328,0.0,0
2021-10-13,29.63,0.325044,0.0,0.0,1.0,0.0,0.012838,0.007692,0.002573,-1.0,0.0,0.041162,0.055112,0.013982,0.014125,0.0,0.0,0.755205,0.224782,0.0,0.0,0.0081,0.0,-0.170786,0.0,0
2021-10-14,29.68,0.330634,0.0,0.0,1.0,0.0,0.013582,0.00887,0.002356,-1.0,0.0,0.040969,0.055703,0.014768,0.014469,0.0,0.0,0.687996,0.230808,0.0,0.0,0.010514,0.0,-0.017939,0.0,0
2021-10-15,29.6,0.311912,0.0,0.0,1.0,0.0,0.013888,0.009874,0.002007,-1.0,0.0,0.038411,0.05414,0.015762,0.014289,0.0,0.0,0.596587,0.225982,0.0,0.0,0.011289,0.0,-0.044941,0.0,-1
2021-10-18,29.45,0.275669,0.0,0.0,1.0,0.0,0.013759,0.010651,0.001554,-1.0,0.0,0.035473,0.051466,0.016022,0.013617,0.0,0.0,0.507446,0.185785,0.0,0.0,0.010867,0.0,-0.049565,0.0,-1
2021-10-19,28.01,-0.007732,0.0,0.0,0.0,-1.0,0.011555,0.010832,0.000361,-1.0,0.0,0.01056,0.026455,0.015899,0.010327,0.0,0.0,-0.030233,0.107098,0.0,0.0,0.008996,0.0,0.178415,0.0,-1
